#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome G","NC_006030.1",16581,17540,"+",2888426,,"CAGL0G00176g","XP_446372.1",319,"uncharacterized protein CAGL0G00176g"
"chromosome G","NC_006030.1",18798,19724,"+",2888394,,"CAGL0G00220g","XP_446374.1",308,"uncharacterized protein CAGL0G00220g"
"chromosome G","NC_006030.1",20428,24861,"-",2888393,,"CAGL0G00242g","XP_446375.1",1477,"uncharacterized protein CAGL0G00242g"
"chromosome G","NC_006030.1",26046,26912,"+",2888416,,"CAGL0G00264g","XP_446376.1",288,"uncharacterized protein CAGL0G00264g"
"chromosome G","NC_006030.1",27239,28918,"-",2888417,,"CAGL0G00286g","XP_446377.1",559,"uncharacterized protein CAGL0G00286g"
"chromosome G","NC_006030.1",32751,33875,"+",2888414,,"CAGL0G00308g","XP_446378.1",374,"uncharacterized protein CAGL0G00308g"
"chromosome G","NC_006030.1",34662,35606,"-",2888218,,"CAGL0G00330g","XP_446379.1",314,"uncharacterized protein CAGL0G00330g"
"chromosome G","NC_006030.1",35994,36869,"+",2888135,,"CAGL0G00352g","XP_446380.1",291,"uncharacterized protein CAGL0G00352g"
"chromosome G","NC_006030.1",37404,39386,"+",2888091,,"CAGL0G00374g","XP_446381.1",660,"uncharacterized protein CAGL0G00374g"
"chromosome G","NC_006030.1",39655,40467,"-",2888284,,"CAGL0G00396g","XP_446382.1",270,"uncharacterized protein CAGL0G00396g"
"chromosome G","NC_006030.1",40916,44035,"+",2888166,,"CAGL0G00418g","XP_446383.1",1039,"uncharacterized protein CAGL0G00418g"
"chromosome G","NC_006030.1",44599,46275,"+",2888406,,"CAGL0G00440g","XP_446384.1",558,"uncharacterized protein CAGL0G00440g"
"chromosome G","NC_006030.1",46734,47276,"+",2888265,,"CAGL0G00462g","XP_446385.1",180,"uncharacterized protein CAGL0G00462g"
"chromosome G","NC_006030.1",47727,48416,"+",2888404,,"CAGL0G00484g","XP_446386.1",229,"uncharacterized protein CAGL0G00484g"
"chromosome G","NC_006030.1",48535,54405,"-",2888244,,"CAGL0G00506g","XP_446387.1",1956,"uncharacterized protein CAGL0G00506g"
"chromosome G","NC_006030.1",54617,58570,"-",2888190,,"CAGL0G00528g","XP_446388.1",1317,"uncharacterized protein CAGL0G00528g"
"chromosome G","NC_006030.1",59768,60460,"+",2888074,,"CAGL0G00550g","XP_446389.1",230,"uncharacterized protein CAGL0G00550g"
"chromosome G","NC_006030.1",61223,62272,"+",2888099,,"CAGL0G00594g","XP_446390.1",349,"uncharacterized protein CAGL0G00594g"
"chromosome G","NC_006030.1",63258,64787,"+",2888018,,"CAGL0G00660g","XP_446391.1",509,"uncharacterized protein CAGL0G00660g"
"chromosome G","NC_006030.1",64911,65561,"-",2888023,,"CAGL0G00682g","XP_446392.1",216,"uncharacterized protein CAGL0G00682g"
"chromosome G","NC_006030.1",65805,67127,"+",2888283,,"CAGL0G00704g","XP_446393.1",440,"uncharacterized protein CAGL0G00704g"
"chromosome G","NC_006030.1",67419,69302,"-",2888281,,"CAGL0G00726g","XP_446394.1",627,"uncharacterized protein CAGL0G00726g"
"chromosome G","NC_006030.1",69713,70570,"+",2888214,,"CAGL0G00748g","XP_446395.1",285,"uncharacterized protein CAGL0G00748g"
"chromosome G","NC_006030.1",71625,72122,"+",2887983,,"CAGL0G00792g","XP_446396.1",165,"uncharacterized protein CAGL0G00792g"
"chromosome G","NC_006030.1",72451,74199,"+",2888154,,"CAGL0G00814g","XP_446397.1",582,"uncharacterized protein CAGL0G00814g"
"chromosome G","NC_006030.1",74216,74605,"+",2888243,,"CAGL0G00836g","XP_446398.1",129,"uncharacterized protein CAGL0G00836g"
"chromosome G","NC_006030.1",75218,76279,"+",2888169,,"CAGL0G00858g","XP_446399.1",353,"uncharacterized protein CAGL0G00858g"
"chromosome G","NC_006030.1",78457,80625,"+",2888212,,"CAGL0G00902g","XP_446400.1",722,"uncharacterized protein CAGL0G00902g"
"chromosome G","NC_006030.1",80770,84360,"-",2888033,,"CAGL0G00924g","XP_446401.1",1196,"uncharacterized protein CAGL0G00924g"
"chromosome G","NC_006030.1",85007,85603,"+",2888304,,"CAGL0G00946g","XP_446402.1",174,"uncharacterized protein CAGL0G00946g"
"chromosome G","NC_006030.1",85791,88130,"-",2888253,,"CAGL0G00968g","XP_446403.1",779,"uncharacterized protein CAGL0G00968g"
"chromosome G","NC_006030.1",88989,89924,"+",2888316,,"CAGL0G00990g","XP_446404.1",311,"60S acidic ribosomal protein P0"
"chromosome G","NC_006030.1",90335,91672,"+",2888317,,"CAGL0G01012g","XP_446405.1",445,"uncharacterized protein CAGL0G01012g"
"chromosome G","NC_006030.1",93468,99059,"+",2888318,,"CAGL0G01034g","XP_446406.1",1863,"uncharacterized protein CAGL0G01034g"
"chromosome G","NC_006030.1",99661,101289,"+",2888270,,"CAGL0G01056g","XP_446407.1",542,"uncharacterized protein CAGL0G01056g"
"chromosome G","NC_006030.1",102146,102944,"+",2888247,,"CAGL0G01078g","XP_446408.1",127,"60S ribosomal protein L26"
"chromosome G","NC_006030.1",104031,105599,"+",2888128,,"CAGL0G01100g","XP_446409.1",522,"uncharacterized protein CAGL0G01100g"
"chromosome G","NC_006030.1",105880,106218,"-",2888320,,"CAGL0G01122g","XP_446410.1",112,"uncharacterized protein CAGL0G01122g"
"chromosome G","NC_006030.1",108004,110589,"-",2888385,,"CAGL0G01144g","XP_446411.1",861,"uncharacterized protein CAGL0G01144g"
"chromosome G","NC_006030.1",111298,112185,"-",2888386,,"CAGL0G01166g","XP_446412.1",295,"uncharacterized protein CAGL0G01166g"
"chromosome G","NC_006030.1",112898,113554,"+",2888162,,"CAGL0G01188g","XP_446413.1",218,"uncharacterized protein CAGL0G01188g"
"chromosome G","NC_006030.1",113748,114614,"-",2888114,,"CAGL0G01210g","XP_446414.1",288,"uncharacterized protein CAGL0G01210g"
"chromosome G","NC_006030.1",114924,117116,"-",2888423,,"CAGL0G01232g","XP_446415.1",730,"uncharacterized protein CAGL0G01232g"
"chromosome G","NC_006030.1",119281,120795,"+",2888210,,"CAGL0G01254g","XP_446416.1",504,"uncharacterized protein CAGL0G01254g"
"chromosome G","NC_006030.1",121156,121967,"+",2888251,,"CAGL0G01276g","XP_446417.1",223,"uncharacterized protein CAGL0G01276g"
"chromosome G","NC_006030.1",122088,123227,"-",2888056,,"CAGL0G01298g","XP_446418.1",379,"uncharacterized protein CAGL0G01298g"
"chromosome G","NC_006030.1",123910,125226,"-",2888054,,"CAGL0G01320g","XP_446419.1",438,"uncharacterized protein CAGL0G01320g"
"chromosome G","NC_006030.1",126180,129410,"-",2888006,,"CAGL0G01342g","XP_446420.1",1076,"uncharacterized protein CAGL0G01342g"
"chromosome G","NC_006030.1",130059,132050,"+",2888007,,"CAGL0G01364g","XP_446421.1",663,"uncharacterized protein CAGL0G01364g"
"chromosome G","NC_006030.1",132280,133878,"-",2888085,,"CAGL0G01386g","XP_446422.1",532,"uncharacterized protein CAGL0G01386g"
"chromosome G","NC_006030.1",134524,134928,"+",2888187,,"CAGL0G01408g","XP_446423.1",134,"uncharacterized protein CAGL0G01408g"
"chromosome G","NC_006030.1",135200,137158,"+",2888012,,"CAGL0G01430g","XP_446424.1",652,"uncharacterized protein CAGL0G01430g"
"chromosome G","NC_006030.1",137568,138322,"+",2888189,,"CAGL0G01452g","XP_446425.1",176,"uncharacterized protein CAGL0G01452g"
"chromosome G","NC_006030.1",139439,140488,"+",2888191,,"CAGL0G01474g","XP_446426.1",349,"uncharacterized protein CAGL0G01474g"
"chromosome G","NC_006030.1",140652,143150,"-",2888193,,"CAGL0G01496g","XP_446427.1",832,"uncharacterized protein CAGL0G01496g"
"chromosome G","NC_006030.1",144151,144810,"-",2888184,,"CAGL0G01540g","XP_446428.1",219,"uncharacterized protein CAGL0G01540g"
"chromosome G","NC_006030.1",145796,146521,"-",2888137,,"CAGL0G01562g","XP_446429.1",241,"uncharacterized protein CAGL0G01562g"
"chromosome G","NC_006030.1",146813,148561,"-",2888231,,"CAGL0G01584g","XP_446430.1",582,"uncharacterized protein CAGL0G01584g"
"chromosome G","NC_006030.1",149686,151056,"-",2888303,,"CAGL0G01606g","XP_446431.1",456,"uncharacterized protein CAGL0G01606g"
"chromosome G","NC_006030.1",151262,152392,"-",2888307,,"CAGL0G01628g","XP_446432.1",376,"uncharacterized protein CAGL0G01628g"
"chromosome G","NC_006030.1",152854,154107,"-",2888370,,"CAGL0G01672g","XP_446433.1",417,"uncharacterized protein CAGL0G01672g"
"chromosome G","NC_006030.1",154400,155029,"+",2888311,,"CAGL0G01694g","XP_446434.1",209,"uncharacterized protein CAGL0G01694g"
"chromosome G","NC_006030.1",155248,156390,"-",2888375,,"CAGL0G01716g","XP_446435.1",380,"uncharacterized protein CAGL0G01716g"
"chromosome G","NC_006030.1",157053,157985,"+",2888013,,"CAGL0G01738g","XP_446436.1",310,"uncharacterized protein CAGL0G01738g"
"chromosome G","NC_006030.1",158546,161113,"+",2888334,,"CAGL0G01760g","XP_446437.1",855,"uncharacterized protein CAGL0G01760g"
"chromosome G","NC_006030.1",161572,165651,"+",2888330,,"CAGL0G01782g","XP_446438.1",1359,"uncharacterized protein CAGL0G01782g"
"chromosome G","NC_006030.1",166048,166908,"-",2888365,,"CAGL0G01804g","XP_446439.1",286,"uncharacterized protein CAGL0G01804g"
"chromosome G","NC_006030.1",167536,168060,"+",2888415,,"CAGL0G01826g","XP_446440.1",174,"60S ribosomal protein L11"
"chromosome G","NC_006030.1",168200,168670,"-",2888198,,"CAGL0G01848g","XP_446441.1",156,"uncharacterized protein CAGL0G01848g"
"chromosome G","NC_006030.1",168942,169364,"-",2888399,,"CAGL0G01881g","XP_446442.1",140,"mitochondrial 54S ribosomal protein MRPL51"
"chromosome G","NC_006030.1",169701,170054,"+",2888395,,"CAGL0G01892g","XP_446443.1",117,"uncharacterized protein CAGL0G01892g"
"chromosome G","NC_006030.1",170682,172508,"+",2888133,,"CAGL0G01903g","XP_446444.1",608,"uncharacterized protein CAGL0G01903g"
"chromosome G","NC_006030.1",172830,173891,"+",2888134,,"CAGL0G01925g","XP_446445.1",353,"uncharacterized protein CAGL0G01925g"
"chromosome G","NC_006030.1",174230,175246,"-",2888420,,"CAGL0G01947g","XP_446446.1",338,"uncharacterized protein CAGL0G01947g"
"chromosome G","NC_006030.1",175635,177251,"-",2887988,,"CAGL0G01969g","XP_446447.1",538,"uncharacterized protein CAGL0G01969g"
"chromosome G","NC_006030.1",177532,179001,"-",2888297,,"CAGL0G01991g","XP_446448.1",489,"uncharacterized protein CAGL0G01991g"
"chromosome G","NC_006030.1",179215,179649,"+",2888066,,"CAGL0G02013g","XP_446449.1",144,"uncharacterized protein CAGL0G02013g"
"chromosome G","NC_006030.1",179911,180930,"+",2888215,,"CAGL0G02035g","XP_446450.1",339,"uncharacterized protein CAGL0G02035g"
"chromosome G","NC_006030.1",181467,182291,"-",2888149,,"CAGL0G02057g","XP_446451.1",274,"uncharacterized protein CAGL0G02057g"
"chromosome G","NC_006030.1",182970,184133,"+",2888296,,"CAGL0G02079g","XP_446452.1",387,"60S ribosomal protein L3"
"chromosome G","NC_006030.1",184862,185956,"+",2888060,,"CAGL0G02101g","XP_446453.1",364,"uncharacterized protein CAGL0G02101g"
"chromosome G","NC_006030.1",186276,187691,"+",2888061,,"CAGL0G02123g","XP_446454.1",471,"uncharacterized protein CAGL0G02123g"
"chromosome G","NC_006030.1",188047,189636,"+",2888062,,"CAGL0G02145g","XP_446455.1",529,"uncharacterized protein CAGL0G02145g"
"chromosome G","NC_006030.1",189698,192178,"-",2888008,,"CAGL0G02167g","XP_446456.1",826,"uncharacterized protein CAGL0G02167g"
"chromosome G","NC_006030.1",192990,193961,"+",2888286,,"CAGL0G02189g","XP_446457.1",323,"uncharacterized protein CAGL0G02189g"
"chromosome G","NC_006030.1",194550,198014,"+",2888277,,"CAGL0G02211g","XP_446458.1",1154,"uncharacterized protein CAGL0G02211g"
"chromosome G","NC_006030.1",198269,198652,"-",2888276,,"CAGL0G02233g","XP_446459.1",127,"uncharacterized protein CAGL0G02233g"
"chromosome G","NC_006030.1",199088,200872,"-",2888110,,"CAGL0G02255g","XP_446460.1",594,"uncharacterized protein CAGL0G02255g"
"chromosome G","NC_006030.1",201395,202024,"-",2888009,,"CAGL0G02277g","XP_446461.1",209,"mitochondrial 54S ribosomal protein YmL20"
"chromosome G","NC_006030.1",202351,205524,"+",2888361,,"CAGL0G02299g","XP_446462.1",1057,"uncharacterized protein CAGL0G02299g"
"chromosome G","NC_006030.1",205593,206627,"-",2888031,,"CAGL0G02321g","XP_446463.1",344,"uncharacterized protein CAGL0G02321g"
"chromosome G","NC_006030.1",206880,207851,"-",2888032,,"CAGL0G02343g","XP_446464.1",323,"uncharacterized protein CAGL0G02343g"
"chromosome G","NC_006030.1",208231,210882,"-",2888267,,"CAGL0G02365g","XP_446465.1",883,"uncharacterized protein CAGL0G02365g"
"chromosome G","NC_006030.1",212288,214417,"+",2887987,,"CAGL0G02387g","XP_446466.1",709,"uncharacterized protein CAGL0G02387g"
"chromosome G","NC_006030.1",214837,215952,"-",2888185,,"CAGL0G02409g","XP_446467.1",371,"uncharacterized protein CAGL0G02409g"
"chromosome G","NC_006030.1",218003,219796,"+",2888413,,"CAGL0G02453g","XP_446469.1",597,"uncharacterized protein CAGL0G02453g"
"chromosome G","NC_006030.1",220990,222110,"-",2888345,,"CAGL0G02475g","XP_446470.2",128,"ubiquitin-60S ribosomal protein L40 fusion protein"
"chromosome G","NC_006030.1",223375,228717,"+",2888346,,"CAGL0G02497g","XP_446471.1",1780,"uncharacterized protein CAGL0G02497g"
"chromosome G","NC_006030.1",228822,229958,"-",2888367,,"CAGL0G02519g","XP_446472.1",378,"uncharacterized protein CAGL0G02519g"
"chromosome G","NC_006030.1",230231,230942,"+",9487990,,"CAGL0G02535g","XP_002999543.1",140,"uncharacterized protein CAGL0G02535g"
"chromosome G","NC_006030.1",231428,235315,"+",2888019,,"CAGL0G02541g","XP_446473.1",1295,"uncharacterized protein CAGL0G02541g"
"chromosome G","NC_006030.1",235498,237393,"-",2887980,,"CAGL0G02563g","XP_446474.1",631,"uncharacterized protein CAGL0G02563g"
"chromosome G","NC_006030.1",238931,240049,"+",2888168,,"CAGL0G02585g","XP_446475.1",372,"uncharacterized protein CAGL0G02585g"
"chromosome G","NC_006030.1",240244,242310,"-",2888400,,"CAGL0G02607g","XP_446476.1",688,"uncharacterized protein CAGL0G02607g"
"chromosome G","NC_006030.1",243429,244400,"+",2888401,,"CAGL0G02629g","XP_446477.1",323,"uncharacterized protein CAGL0G02629g"
"chromosome G","NC_006030.1",244496,245962,"-",2888366,,"CAGL0G02651g","XP_446478.1",488,"uncharacterized protein CAGL0G02651g"
"chromosome G","NC_006030.1",246455,247531,"-",2887990,,"CAGL0G02673g","XP_446479.1",358,"uncharacterized protein CAGL0G02673g"
"chromosome G","NC_006030.1",248357,248839,"+",2888063,,"CAGL0G02695g","XP_446480.1",160,"uncharacterized protein CAGL0G02695g"
"chromosome G","NC_006030.1",249013,250560,"-",2888278,,"CAGL0G02717g","XP_446481.1",515,"uncharacterized protein CAGL0G02717g"
"chromosome G","NC_006030.1",252478,254559,"+",2888068,,"CAGL0G02739g","XP_446482.1",693,"uncharacterized protein CAGL0G02739g"
"chromosome G","NC_006030.1",254976,256262,"-",2888069,,"CAGL0G02761g","XP_446483.1",428,"uncharacterized protein CAGL0G02761g"
"chromosome G","NC_006030.1",256580,258052,"+",2888335,,"CAGL0G02783g","XP_446484.1",490,"uncharacterized protein CAGL0G02783g"
"chromosome G","NC_006030.1",258452,259330,"+",2888285,,"CAGL0G02805g","XP_446485.1",292,"uncharacterized protein CAGL0G02805g"
"chromosome G","NC_006030.1",259569,261818,"-",2888354,,"CAGL0G02827g","XP_446486.1",749,"uncharacterized protein CAGL0G02827g"
"chromosome G","NC_006030.1",262926,263609,"+",2888355,,"CAGL0G02849g","XP_446487.1",227,"uncharacterized protein CAGL0G02849g"
"chromosome G","NC_006030.1",263943,264266,"-",2888058,,"CAGL0G02871g","XP_446488.1",107,"uncharacterized protein CAGL0G02871g"
"chromosome G","NC_006030.1",264566,265861,"-",2888057,,"CAGL0G02893g","XP_446489.1",431,"uncharacterized protein CAGL0G02893g"
"chromosome G","NC_006030.1",267032,267967,"-",2888072,,"CAGL0G02915g","XP_446490.1",311,"uncharacterized protein CAGL0G02915g"
"chromosome G","NC_006030.1",268985,270679,"-",2888349,,"CAGL0G02937g","XP_446491.1",564,"uncharacterized protein CAGL0G02937g"
"chromosome G","NC_006030.1",272520,275276,"+",2888352,,"CAGL0G02959g","XP_446492.1",918,"uncharacterized protein CAGL0G02959g"
"chromosome G","NC_006030.1",276362,279937,"+",2888356,,"CAGL0G03003g","XP_446493.1",1191,"uncharacterized protein CAGL0G03003g"
"chromosome G","NC_006030.1",280230,281669,"+",2888350,,"CAGL0G03025g","XP_446494.1",479,"uncharacterized protein CAGL0G03025g"
"chromosome G","NC_006030.1",282299,283918,"+",2888351,,"CAGL0G03047g","XP_446495.1",539,"uncharacterized protein CAGL0G03047g"
"chromosome G","NC_006030.1",284268,285728,"+",2888363,,"CAGL0G03069g","XP_446496.1",486,"uncharacterized protein CAGL0G03069g"
"chromosome G","NC_006030.1",286259,289576,"+",2888362,,"CAGL0G03091g","XP_446497.1",1105,"uncharacterized protein CAGL0G03091g"
"chromosome G","NC_006030.1",289747,290448,"-",2888364,,"CAGL0G03113g","XP_446498.1",233,"uncharacterized protein CAGL0G03113g"
"chromosome G","NC_006030.1",290834,291757,"+",2888325,,"CAGL0G03135g","XP_446499.1",307,"uncharacterized protein CAGL0G03135g"
"chromosome G","NC_006030.1",292181,292840,"+",2888326,,"CAGL0G03157g","XP_446500.1",219,"uncharacterized protein CAGL0G03157g"
"chromosome G","NC_006030.1",295541,298726,"+",2888229,,"CAGL0G03179g","XP_446501.1",1061,"uncharacterized protein CAGL0G03179g"
"chromosome G","NC_006030.1",299021,299668,"-",2888217,,"CAGL0G03201g","XP_446502.1",215,"uncharacterized protein CAGL0G03201g"
"chromosome G","NC_006030.1",300119,304933,"-",2888336,,"CAGL0G03223g","XP_446503.1",1604,"uncharacterized protein CAGL0G03223g"
"chromosome G","NC_006030.1",305550,307805,"-",2888070,,"CAGL0G03245g","XP_446504.1",751,"uncharacterized protein CAGL0G03245g"
"chromosome G","NC_006030.1",308963,310240,"-",2888071,,"CAGL0G03267g","XP_446505.1",425,"uncharacterized protein CAGL0G03267g"
"chromosome G","NC_006030.1",312871,314814,"+",2888055,,"CAGL0G03289g","XP_446506.1",647,"uncharacterized protein CAGL0G03289g"
"chromosome G","NC_006030.1",315470,318688,"+",2888027,,"CAGL0G03311g","XP_446507.1",1072,"uncharacterized protein CAGL0G03311g"
"chromosome G","NC_006030.1",319139,319699,"+",2888005,,"CAGL0G03333g","XP_446508.1",186,"uncharacterized protein CAGL0G03333g"
"chromosome G","NC_006030.1",319894,324252,"-",2888010,,"CAGL0G03355g","XP_446509.1",1452,"uncharacterized protein CAGL0G03355g"
"chromosome G","NC_006030.1",325048,325698,"+",2888011,,"CAGL0G03377g","XP_446510.1",216,"uncharacterized protein CAGL0G03377g"
"chromosome G","NC_006030.1",325879,326988,"-",2888186,,"CAGL0G03399g","XP_446511.1",369,"uncharacterized protein CAGL0G03399g"
"chromosome G","NC_006030.1",327833,330883,"-",2888188,,"CAGL0G03421g","XP_446512.1",1016,"uncharacterized protein CAGL0G03421g"
"chromosome G","NC_006030.1",331868,335209,"-",2888192,,"CAGL0G03443g","XP_446513.1",1113,"uncharacterized protein CAGL0G03443g"
"chromosome G","NC_006030.1",335869,336387,"+",2888182,,"CAGL0G03465g","XP_446514.1",172,"uncharacterized protein CAGL0G03465g"
"chromosome G","NC_006030.1",337133,339247,"-",2888183,,"CAGL0G03487g","XP_446515.1",704,"uncharacterized protein CAGL0G03487g"
"chromosome F","NC_006029.1",313074,314030,"-",2887677,,"CAGL0F03201g","XP_446109.1",318,"uncharacterized protein CAGL0F03201g"
"chromosome F","NC_006029.1",314696,316759,"+",2887835,,"CAGL0F03223g","XP_446110.1",687,"uncharacterized protein CAGL0F03223g"
"chromosome F","NC_006029.1",316924,320034,"-",2887705,,"CAGL0F03245g","XP_446111.1",1036,"uncharacterized protein CAGL0F03245g"
"chromosome F","NC_006029.1",321019,321432,"-",9487987,,"CAGL0F03261g","XP_002999539.1",101,"uncharacterized protein CAGL0F03261g"
"chromosome F","NC_006029.1",321809,325801,"-",2887625,,"CAGL0F03267g","XP_446112.1",1330,"uncharacterized protein CAGL0F03267g"
"chromosome F","NC_006029.1",326515,326964,"+",2887626,,"CAGL0F03289g","XP_446113.1",149,"uncharacterized protein CAGL0F03289g"
"chromosome F","NC_006029.1",327599,330736,"-",2887698,,"CAGL0F03311g","XP_446114.1",1045,"uncharacterized protein CAGL0F03311g"
"chromosome F","NC_006029.1",331850,333100,"-",2887578,,"CAGL0F03333g","XP_446115.1",416,"uncharacterized protein CAGL0F03333g"
"chromosome F","NC_006029.1",333955,335097,"-",2887589,,"CAGL0F03399g","XP_446117.1",380,"uncharacterized protein CAGL0F03399g"
"chromosome F","NC_006029.1",336157,338610,"-",2887875,,"CAGL0F03421g","XP_446118.1",817,"uncharacterized protein CAGL0F03421g"
"chromosome F","NC_006029.1",339175,340113,"-",2887873,,"CAGL0F03443g","XP_446119.1",312,"uncharacterized protein CAGL0F03443g"
